Index,Question,Q_Disease,Q_Medical_Test,Q_Medication,Q_Symptom,Answer,A_Disease,A_Medical_Test,A_Medication,A_Symptom
5197,"Doctor, I've been experiencing some strange symptoms lately. I have itchiness in my eyes, neck cramps, and I can't stop nailbiting. Also, my sex drive is low and I have a strange lump in my knee.",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you have rheumatic fever. We should run some tests and start treatment as soon as possible.",33.33333333333333,66.66666666666666,0.0,0.0
2267,"Doctor, I have been experiencing seizures, cough, allergic reactions, focal weakness, and abnormal involuntary movements. What could be wrong with me?",0.0,0.0,0.0,100.0,"Based on the symptoms you listed, it appears that you may have Conversion disorder.",100.0,0.0,0.0,0.0
362,"Doctor, I have been experiencing itchy and watery eyes, sneezing, and a runny nose. I think I might have seasonal allergies.",0.0,0.0,0.0,100.0,"Based on your symptoms, I recommend we start with an ophthalmic examination and evaluation to assess your eye health. Additionally, a complete physical skin exam will be performed to check for any reactions there as well. We may also need to conduct other diagnostic procedures, such as an interview, evaluation, or consultation. Along with that, we will need to run a lipid panel and potentially conduct other diagnostic procedures on your skin to rule out any other underlying conditions. Does that all sound good to you?",0.0,88.88888888888889,11.11111111111111,0.0
30,"Hi doctor, I think I injured my hip while running yesterday. It hurts a lot and I have difficulty moving.",33.33333333333333,0.0,0.0,66.66666666666666,"I'm sorry to hear that. Based on your symptoms, I recommend a radiographic imaging procedure, such as a plain x-ray or an X-ray computed tomography scan. This will give us a clear picture of the damage to your hip. We can also do kidney function tests and intravenous fluid replacement if needed. A CAT scan of your head is not necessary for this injury, but we can apply a splint to stabilize your hip and help with the pain.",0.0,85.71428571428571,0.0,14.285714285714285
2733,"Doctor, I've been experiencing excessive anger, temper problems, and antisocial behavior lately. What do you think could be the cause?",0.0,0.0,0.0,100.0,"Based on your symptoms, it's possible that your excessive use of opioids is causing these behavioral changes. Drug abuse can have a significant impact on a person's mental health and behavior.",0.0,25.0,0.0,75.0
1072,"I think I might have gonorrhea, I have been experiencing pain during urination and some unusual discharge.",33.33333333333333,0.0,0.0,66.66666666666666,I am sorry to hear that. It sounds like you may have gonorrhea. The required medications for treatment are Ceftriaxone and Azithromycin.,33.33333333333333,0.0,66.66666666666666,0.0
5220,"Doctor, I've been experiencing constipation, fluid retention, vomiting, diarrhea, and sharp abdominal pain. Can you tell me what's wrong with me?",0.0,0.0,0.0,100.0,"Based on these symptoms, it's possible that you have stomach cancer. We'll need to run some tests to confirm the diagnosis.",50.0,50.0,0.0,0.0
2146,"Doctor, my newborn baby has an irregular belly button, changes in stool appearance, drainage in the throat, and has been having problems with feeding. The scalp also appears irregular. What could be wrong?",0.0,0.0,0.0,100.0,"Based on the symptoms you've described, it sounds like your baby may be experiencing neonatal jaundice.",0.0,0.0,0.0,100.0
3620,"Hi doctor, I have been experiencing some strange symptoms with my vision. My eyes often burn or sting and I've noticed spots or clouds in my vision. Also, I feel like my vision has been diminished lately. ",0.0,0.0,0.0,100.0,"Based on your symptoms, you most likely have floaters, which are small specks or clouds moving in your field of vision. They are often caused by changes in the vitreous, the gel-like substance that fills your eye, and are more common as you age. However, sometimes floaters can be a sign of a more serious eye problem, so it's important to get your eyes checked by an ophthalmologist to rule out any underlying issues.",25.0,25.0,0.0,50.0
4520,"Doctor, I have been having this sharp chest pain lately, what could be the reason for it?",0.0,0.0,0.0,100.0,"Your chest pain could be linked to your high blood pressure. High blood pressure can lead to angina, which is chest pain or discomfort caused by a lack of blood flow to the heart muscle. We need to evaluate your blood pressure and start treatment immediately.",50.0,0.0,0.0,50.0
3504,"Doctor, I have noticed some skin swelling and warts on my skin. What could be the reason?",0.0,0.0,0.0,100.0,"It seems you might have an atrophic skin condition, which can cause both skin swelling and warts. I will need to examine you further to confirm this.",0.0,0.0,0.0,100.0
4595,"Doctor, I have been experiencing slurring of my words lately. What could be the cause of it?",0.0,0.0,0.0,100.0,"Based on your symptom, it is possible that you are suffering from drug poisoning due to medication.",0.0,0.0,50.0,50.0
80,"Doctor, I have been experiencing difficulty walking and balancing, bladder control problems, and incontinence. I am also experiencing memory loss and confusion at times. What could be wrong with me?",0.0,0.0,0.0,100.0,"It sounds like you may be suffering from Normal Pressure Hydrocephalus. In order to confirm the diagnosis and to determine the best treatment options for you, we need to perform certain medical tests. You will first need to have a radiographic imaging procedure, followed by a Magnetic resonance imaging (MRI) scan. We will also need to conduct other diagnostic procedures such as an interview, evaluation, and consultation. Depending on the severity of the condition, physical therapy exercises, other therapeutic nervous system procedures, and psychotherapy may be required. In certain cases, insertion, replacement, or removal of extracranial ventricular shunt may also be necessary.",10.0,80.0,10.0,0.0
617,"Hi doctor, I have been experiencing frequent headaches and blackouts. Recently, I have also noticed a weakness on one side of my body.",0.0,0.0,0.0,100.0,"Based on your symptoms, I suspect you may have Moyamoya disease. We need to perform several medical tests to confirm the diagnosis. The first test will be a hematologic test, which means we need to draw a blood sample to check for any abnormalities in your blood cells.Patient Okay, what other tests do I need to take?",33.33333333333333,66.66666666666666,0.0,0.0
1222,"Doctor, I have been diagnosed with Hydatidiform mole. What medications should I take?",0.0,0.0,50.0,50.0,"You should take Methotrexate, Misoprostol, and Rho(D) Immune Globulin (Rhogam) for this condition.",0.0,0.0,100.0,0.0
4470,"Doctor, I have a kidney mass and have noticed an increased heart rate along with excessive urination at night. I am also experiencing symptoms of prostate. ",0.0,0.0,0.0,100.0,"Based on your symptoms and the kidney mass, it is likely that you have kidney cancer. I recommend scheduling a biopsy and discussing treatment options with an oncologist.",25.0,50.0,0.0,25.0
296,"Doctor, I have an open wound on my shoulder and it's not healing properly. What tests do I need?",50.0,0.0,0.0,50.0,"You will need radiographic imaging of your shoulder, including a plain x-ray to see the extent of the injury. We may also need to suture the wound, perform a complete blood count, and provide intravenous fluid replacement. Additionally, we will need to manage wound care and perform kidney function tests to monitor renal function.",0.0,88.88888888888889,0.0,11.11111111111111
3025,"Doctor, I have been experiencing knee stiffness or tightness and noticed blood in my stool, what could be the issue?",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you have Hypergammaglobulinemia, which is a condition where there are high levels of immune globulins in the blood. This can lead to joint stiffness or tightness and can cause gastrointestinal bleeding, leading to blood in the stool. I'll recommend further testing to confirm the diagnosis, and then we can begin appropriate treatment.",14.285714285714285,28.57142857142857,14.285714285714285,42.857142857142854
4772,"Doctor, I have been feeling very tired and fatigued lately. Also, my muscles have started swelling up. What could be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you might have Thalassemia. We will need to do some tests to confirm the diagnosis.",0.0,50.0,0.0,50.0
4527,"Doctor, I have been experiencing heartburn and upper abdominal pain. What might be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you have liver disease. I would like for you to come in for some tests to confirm the diagnosis.",50.0,50.0,0.0,0.0
1214,"Doctor, I have been experiencing severe pain and discomfort due to my sickle cell crisis. What medication should I take to alleviate the symptoms?",0.0,25.0,25.0,50.0,"You will require a combination of medications to manage sickle cell crisis. These include Hydromorphone (Dilaudid), Diphenhydramine (Benadryl), Morphine (RMS), Meperidine (Demerol), and Buprenorphine (Suboxone). Along with these medications, you will also need to take Folic Acid to help your body produce healthy red blood cells. We will also give you LVP Solution to keep you hydrated, Magaldrate to settle any stomach discomfort, and Potassium Bicarbonate to maintain your electrolyte balance. Additionally, Scopolamine will help relieve nausea and vomiting and Hydroxyurea will help prevent future crises.",9.090909090909092,0.0,90.9090909090909,0.0
3521,"Doctor, I have been experiencing shortness of breath, sinus congestion, vomiting, cough, and a sore throat. What could be wrong with me?",0.0,0.0,0.0,100.0,"Based on the symptoms you've described, it's possible that you have whooping cough. I would recommend getting tested to confirm the diagnosis and receiving appropriate treatment.",0.0,66.66666666666666,0.0,33.33333333333333
1045,"Doctor, I have been experiencing redness and watery discharge in both my eyes, and it's becoming quite uncomfortable. ",0.0,0.0,0.0,100.0,"It sounds like you may have conjunctivitis due to allergy. I recommend using Olopatadine Ophthalmic, Ketotifen Ophthalmic, and Azelastine Ophthalmic to help alleviate the symptoms in your eyes. Additionally, taking Loratadine (Claritin) or Cetirizine (Zyrtec) can help control the allergic reaction causing the conjunctivitis. If you are also experiencing nasal symptoms, you can try Mometasone Nasal Product, Azelastine Nasal, or Fluticasone Topical Product. If the conjunctivitis persists or becomes severe, I may need to prescribe Dexamethasone-Tobramycin Ophthalmic or Naphazoline Ophthalmic. To reduce discomfort, you can also use Tetracaine (One Touch) for pain relief and Fluorescein Ophthalmic to check for any possible corneal damage.",7.142857142857142,0.0,78.57142857142857,14.285714285714285
343,"Doctor, I think I might have Scarlet fever. I have a rash all over my body and my throat is sore.",0.0,0.0,0.0,100.0,"Based on your symptoms, I would like to perform a complete physical skin exam to confirm the diagnosis. Additionally, I would like to conduct an Influenzavirus antibody assay to rule out concurrent influenza infection.",0.0,66.66666666666666,0.0,33.33333333333333
2526,"Doctor, I have been experiencing wheezing, nasal congestion and coryza for the past few days. What could it be?",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you are experiencing acute bronchospasm.",100.0,0.0,0.0,0.0
2988,"Doctor, I am experiencing some back pain that is quite severe. ",0.0,0.0,0.0,100.0,"Based on your symptoms, I suspect that you have a fracture of the rib.",100.0,0.0,0.0,0.0
327,"Hi doctor, I have been experiencing symptoms such as nausea, vomiting, bloating and abdominal pain after I eat. I think I might have Gastroparesis. ",0.0,0.0,0.0,100.0,"Alright, we can start with some hematologic tests such as a complete blood count (CBC) to check for any abnormalities in your blood. We'll also want to measure your glucose level as well as do an electrolyte panel and kidney function test. We'll also need to give you some intravenous fluid replacement and do a urinalysis to make sure everything is functioning properly.",0.0,100.0,0.0,0.0
2932,"Doctor, I keep having nosebleeds. What could be the possible cause of this?",0.0,0.0,0.0,100.0,"Based on your medical history and symptoms, it is possible that you have anemia due to malignancy. Have you been feeling weak or fatigued lately?",50.0,0.0,0.0,50.0
1721,"Doctor, I have been experiencing leg cramps, jaundice, chest tightness, coughing up sputum and flushing. What could be the reason for all these symptoms?",0.0,0.0,0.0,100.0,"It seems like you might be suffering from thoracic aortic aneurysm. It is a serious condition where the aorta in the chest is enlarged and can cause symptoms like chest pain, coughing, and leg cramps. We will need to run some tests to confirm the diagnosis and recommend the appropriate treatment.",14.285714285714285,28.57142857142857,0.0,57.14285714285714
2045,"Doctor, I have been experiencing painful urination and constipation. What could be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, you might have a pinworm infection. It is a common parasitic infection that affects the intestines and can cause uncomfortable symptoms like itching around the anus, abdominal pain, and diarrhea.",40.0,0.0,0.0,60.0
843,"Doctor, I have been experiencing abnormal vaginal bleeding.",100.0,0.0,0.0,0.0,You may have idiopathic nonmenstrual bleeding. The medication you need is Medroxyprogesterone.,50.0,0.0,50.0,0.0
2898,"Doctor, I have been experiencing sharp chest pain, coryza, nasal congestion, weakness, and wheezing. What could be the problem? ",0.0,0.0,0.0,100.0,"Based on your symptoms, you most likely have pneumonia.",0.0,0.0,0.0,100.0
4587,"Doctor, I've been experiencing diaper rash along with pelvic pain. Also, I'm currently pregnant and facing some problems during the pregnancy. What could be the possible reason for this?",0.0,0.0,0.0,100.0,"All of your symptoms point towards a yeast infection. It's a common fungal infection that can happen to anyone, but pregnant women are particularly vulnerable to it. Don't worry, we have treatments available to help you recover from it. ",50.0,25.0,0.0,25.0
1267,"Hi doctor, I'm experiencing vision problems in my right eye. The eye seems weaker and I'm having a hard time focusing.",33.33333333333333,0.0,0.0,66.66666666666666,"Based on your symptoms, it sounds like you may have amblyopia. To treat this condition, you will need to use a combination of eye drops, such as atropine, tropicamide ophthalmic, phenylephrine, cyclopentolate ophthalmic, proparacaine ophthalmic, cyclopentolate-phenylephrine ophthalmic, trifluridine ophthalmic, and dexamethasone ophthalmic. Additionally, a fluoride treatment may be prescribed, and lactic acid topical and zolmitriptan can also be used to alleviate any associated symptoms.",0.0,0.0,84.61538461538461,15.384615384615385
1940,"Doctor, I have been experiencing an ache all over my lower body, my skin is swollen and I feel pain around my anus. What could be the problem?",0.0,0.0,0.0,100.0,"It sounds like you might have a pilonidal cyst, which can cause pain and swelling in the skin around the tailbone and anus. It's fairly common, but may require medical attention.",25.0,0.0,0.0,75.0
1332,"Doctor, I have been experiencing shortness of breath and dry cough for a long time now. After several tests, I was diagnosed with interstitial lung disease. What medication do I need to take?",25.0,0.0,25.0,50.0,"You will require a combination of medications to manage your interstitial lung disease. Erythromycin is an antibiotic that will help treat any underlying infection, while Budesonide is a steroid that can help reduce inflammation in your lungs. Palivizumab (Synagis) is given to lower your risk of developing respiratory syncytial virus (RSV), which can cause lung infections. Chamomile can help soothe your airways and reduce coughing, while Liraglutide (Victoza) is not indicated for interstitial lung disease and may not be necessary for your case.",7.6923076923076925,7.6923076923076925,76.92307692307693,7.6923076923076925
1451,I think I dislocated my finger and it's really painful. What medication do I need to take?,50.0,0.0,0.0,50.0,"You will need to take Cefazolin, Povidone Iodine Topical (Betadine), Pentazocine (Talwin), and Neomycin (Septa) to manage the pain and prevent infection.",16.666666666666664,16.666666666666664,66.66666666666666,0.0
3378,"Doctor, I have been experiencing some strange symptoms lately. My eyelids are itchy, I'm feeling cross-eyed, I have excessive growth, and I am also experiencing wrist weakness and emotional symptoms.",0.0,0.0,0.0,100.0,"Based on the symptoms you have described, it does not seem like you have a single disease. It is important that we do a thorough physical examination and some diagnostic tests to determine the underlying cause of your symptoms.",0.0,100.0,0.0,0.0
204,"Doctor, I have been having painful and swollen veins in my legs, I think I might have varicose veins.",0.0,0.0,0.0,100.0,"Okay, for varicose veins, the required medical tests include wound care management, complete physical skin exam performed (ML), ultrasonography (Ultrasound), traction, splints, and other wound care, debridement of wound, infection or burn, application of splint, and excision (removal). We will need to determine the severity of your varicose veins to determine which of these tests will be necessary.",9.090909090909092,72.72727272727273,9.090909090909092,9.090909090909092
1470,"Doctor, I have been diagnosed with HPV. What medications do I need to take?",50.0,0.0,50.0,0.0,"You will need to take Imiquimod Topical, Atazanavir (Reyataz), Emtricitabine-Tenofovir, Ritonavir (Norvir), Human Papillomavirus Vaccine (Hpv), Modicon, Valacyclovir (Valtrex), Trichloroacetic Acid Topical, Tenofovir, and Lopinavir to treat your HPV.",9.090909090909092,0.0,90.9090909090909,0.0
2722,"Doctor, I have been experiencing foot or toe pain, ankle pain, ankle swelling, knee pain and foot or toe swelling. What could be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you are suffering from Gout, which is a form of arthritis caused by excessive uric acid in the bloodstream.",25.0,25.0,25.0,25.0
3373,"'Doctor, I have been experiencing blindness and decreased appetite lately, can you tell me what is wrong with me?'",0.0,0.0,0.0,100.0,"'Based on your symptoms, it is possible that you may have brain cancer.'",100.0,0.0,0.0,0.0
2033,"Doctor, I have been experiencing throat irritation, blood in stool, low self-esteem, and depression. I must also admit that I have been abusing alcohol.",0.0,0.0,0.0,100.0,"Have you been taking any painkillers or analgesics recently?Patient Yes, I have been taking them almost every day for my headaches.",0.0,0.0,66.66666666666666,33.33333333333333
1305,"Hi doctor, I think I may have a female genitalia infection. ",100.0,0.0,0.0,0.0,"Based on your symptoms, I am going to prescribe you a combination of two antibiotics, Cephalexin and Clindamycin, to treat the infection. In addition, I will also give you Lidocaine to help alleviate any discomfort, and Povidone Iodine Topical (Betadine) to provide cleaning and disinfecting of the area.",0.0,0.0,100.0,0.0
886,"Doctor, I have been experiencing difficulty swallowing and have been told that I have something called achalasia. What medicines should I be taking for this condition?",33.33333333333333,0.0,33.33333333333333,33.33333333333333,"Your treatment plan may involve several medications, including famotidine to reduce stomach acid production, midazolam to help relax your muscles during a procedure, dicyclomine to reduce spasms in your digestive system, calcium carbonate to reduce heartburn symptoms, barium sulfate for imaging tests, tolterodine to help with bladder spasms, niacin to lower cholesterol levels, glycerin topical for skin irritation, and teriparatide to increase bone density.",0.0,0.0,100.0,0.0
3134,"Doctor, I have been having a lot of joint pain in my arm and wrist lately. It's starting to really bother me. What do you think it could be?",0.0,0.0,0.0,100.0,"Based on your symptoms, it sounds like you may be suffering from lateral epicondylitis or tennis elbow. This is a condition that causes pain in the lateral or outer part of the elbow and can also affect the wrist and arm.",20.0,0.0,0.0,80.0
318,"Doctor, I think I may have dental caries. My tooth hurts whenever I eat something sweet or sour.",0.0,0.0,0.0,100.0,"Based on your symptoms, it is highly likely that you have dental caries. The required medical test for this would be a dental x-ray.",0.0,50.0,0.0,50.0
3856,"Doctor, I have been experiencing fatigue, wrist pain, pain during pregnancy, facial pain, and excessive urination at night. What could be the issue?",0.0,0.0,0.0,100.0,"You might be suffering from Blastomycosis, a fungal infection caused by inhaling fungal spores found in soil or decaying organic matter. It can cause symptoms such as fatigue, joint pain, facial pain, and urinary symptoms. Wrist pain is not commonly associated with blastomycosis, but it can be a symptom in some cases. We will perform some tests to confirm the diagnosis.",22.22222222222222,11.11111111111111,0.0,66.66666666666666
1823,"Doctor, I've been feeling really down lately. I had my baby six weeks ago, but I just can't seem to shake this feeling of sadness. I'm also feeling really anxious all the time and having trouble sleeping. ",33.33333333333333,0.0,0.0,66.66666666666666,"It sounds like you may be experiencing postpartum depression. This is a type of depression that can occur after giving birth and is characterized by depressive or psychotic symptoms, anxiety and nervousness, and problems during pregnancy or recent childbirth. It's important that you seek treatment to help manage your symptoms and feel better.",28.57142857142857,14.285714285714285,0.0,57.14285714285714
1635,"Hey Doc, I have been having some trouble smoking lately. It feels like my lungs aren't working properly.",0.0,0.0,0.0,100.0,"Based on what you are telling me, it's possible that you are experiencing symptoms related to a metabolic disorder.",100.0,0.0,0.0,0.0
3771,"Doctor, I've been experiencing vomiting, low back pain, side pain, and dizziness. What could be wrong with me?",0.0,0.0,0.0,100.0,"Based on your symptoms, it's possible that you have a hydatidiform mole. This is a rare condition that occurs during pregnancy where abnormal growths form in the uterus. It can cause symptoms such as those you described.",0.0,0.0,0.0,100.0
2865,"Doctor, I have been experiencing diaper rash and nosebleeds lately. What could be wrong with me?",0.0,0.0,0.0,100.0,"Based on your symptoms, you may have adrenal cancer. I suggest we conduct some tests to further confirm this diagnosis.",50.0,50.0,0.0,0.0
2501,"Doctor, I have been experiencing bleeding from my ear. What could be the problem?",0.0,0.0,0.0,100.0,This could be a symptom of chronic otitis media.,100.0,0.0,0.0,0.0
1865,"Doctor, I have been experiencing pain in my eye and there's pus draining from my ear. What could be the problem?",0.0,0.0,0.0,100.0,"These symptoms could be indicative of retinopathy due to high blood pressure. This occurs when high blood pressure damages the blood vessels in the retina, causing fluid to leak into the eye and leading to vision problems. It is also possible that the two symptoms are unrelated, so I will need to examine you further to confirm the diagnosis.",40.0,0.0,0.0,60.0
1827,"Doctor, I've been feeling down lately, and I think I might be struggling with drug abuse. I also had a baby a few months ago.",0.0,0.0,33.33333333333333,66.66666666666666,"It sounds like you may be experiencing postpartum depression. This can cause a range of symptoms, including drug abuse, after giving birth. It's important we talk more about what you're going through and come up with a treatment plan.",25.0,25.0,0.0,50.0
194,"Doctor, I've been experiencing stiffness and pain in my shoulders, neck, and hip for a few weeks now. I also have a low-grade fever and feel tired all the time. Do you know what might be causing this?",0.0,0.0,0.0,100.0,"It sounds like you might have polymyalgia rheumatica. The required medical tests for this condition include a lipid panel, mammography or breast exam, bone density scan, rectal exam, physical therapy exercises, and possibly a biopsy.",14.285714285714285,85.71428571428571,0.0,0.0
5407,"Doctor, I've been having some strange symptoms lately. I've been acting really antisocial and hostile. Also, I've been feeling really down and sometimes even have psychotic symptoms. What could be wrong with me?",0.0,0.0,0.0,100.0,"Based on your symptoms, it's possible that you may be experiencing Asperger syndrome. We will need to conduct some tests and assessments to confirm the diagnosis.",33.33333333333333,66.66666666666666,0.0,0.0
1583,"Doctor, I've been feeling really sick lately. I have diarrhea and feel really depressed.",0.0,0.0,0.0,100.0,"Based on your symptoms, it appears that you may have been poisoned by ethylene glycol.",100.0,0.0,0.0,0.0
3265,"Hi doctor, I've been experiencing pain in my eye for the past few days.",0.0,0.0,0.0,100.0,"Based on your symptoms, you may have a corneal abrasion, which is a scratch on the clear, protective layer on the front of your eye. Have you had anything come in contact with your eye recently?",50.0,0.0,0.0,50.0
2690,"Doctor, I have been having a sharp pain in my eye. Can you please tell me what might be causing this?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you might be suffering from Leishmaniasis, which is a parasitic infection caused by the bite of sandflies. It commonly affects the skin, but it can also affect the eyes causing redness, irritation, and pain.",25.0,0.0,0.0,75.0
2283,"Doctor, I've been experiencing sinus congestion, neck pain, and headaches. What could be the problem?",0.0,0.0,0.0,100.0,It seems like you might have suffered an injury to the trunk which is causing all these symptoms. We need to exam you more closely and may need to run some tests to come up with a definite diagnosis.,25.0,50.0,0.0,25.0
569,"Doctor, I have been experiencing severe headaches, fever, and a stiff neck for the past few days. I'm getting really worried that it might be something serious.",0.0,0.0,0.0,100.0,"Based on your symptoms, it's possible that you could be suffering from meningitis. In order to confirm this, we will need to run a few medical tests. You will need to undergo a Hematologic test, CBC, Radiographic imaging, IV fluid replacement, Glucose measurement test, Urinalysis, and Kidney function tests. Patient Alright doctor, thank you for your assistance. I will make sure to do all the tests as soon as possible so that I can receive the right treatment.",12.5,87.5,0.0,0.0
2287,"Doctor, I haven't had my periods for a while and I always feel cold no matter how many layers I wear. What could be wrong with me?",0.0,0.0,0.0,100.0,"Based on your symptoms of absence of menstruation and feeling cold, it is possible that you have Hypothyroidism.",33.33333333333333,0.0,0.0,66.66666666666666
2877,"Doctor, my throat feels tight, what could be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems that you may have a thyroid disease.",100.0,0.0,0.0,0.0
5256,"Doctor, I am having difficulty breathing, especially when I lie down. What could be the reason for this?",0.0,0.0,33.33333333333333,66.66666666666666,"It is possible that you have a deviated nasal septum. This means the wall inside your nose is off center, which can make it harder for you to breathe through one or both sides of your nose.",0.0,0.0,0.0,100.0
4174,"Doctor, I am having some trouble with my jaw. It's swollen, and my eye is also swollen. I am also experiencing pain in my mouth and skin irritation. Additionally, my eye is hurting. What could be the problem?",0.0,0.0,0.0,100.0,"Well, based on your symptoms, it seems like you have a fracture in your jaw.",100.0,0.0,0.0,0.0
3275,"Doctor, I have been feeling really down lately. I also have been experiencing anxiety and nervousness along with disturbance of memory and slurring of words.",20.0,0.0,20.0,60.0,"Based on your symptoms, you might be having Dysthymic disorder.",100.0,0.0,0.0,0.0
2713,"Doctor, I have been experiencing some symptoms lately - I have gained weight and been having nightmares. ",0.0,0.0,0.0,100.0,It sounds like you might be experiencing symptoms of mitral valve disease. Have you been experiencing any shortness of breath or fatigue as well?,0.0,33.33333333333333,0.0,66.66666666666666
227,"Hi doctor, I injured my leg and it's been really painful. I can't put any weight on it and there's a large bruise.",75.0,0.0,0.0,25.0,"Based on your symptoms, I would recommend a radiographic imaging procedure such as a plain x-ray to check for any fractures or breaks. We may also need to apply a splint and provide wound care management to help with the healing. Depending on the severity of the injury, we may also need to do a magnetic resonance imaging (MRI) and implement physical therapy exercises to help with range of motion. Lastly, we will need to examine your foot to ensure there isn't any additional damage.",0.0,100.0,0.0,0.0
945,"Hi doctor, I have been experiencing problems with my bladder lately. It feels like I always have to pee and I have trouble controlling the urge. ",0.0,0.0,0.0,100.0,"Based on your symptoms, I would prescribe you a combination of medications. You will be taking Tamsulosin (Flomax), Solifenacin (Vesicare), Oxybutynin, Phenazopyridine (Azo), Tolterodine (Detrol), Finasteride (Propecia), Alfuzosin (Uroxatral), Dutasteride (Avodart), Darifenacin (Enablex), and Flavoxate (Urispas). These medications will help reduce the frequency of urination and improve your bladder control.",0.0,0.0,83.33333333333334,16.666666666666664
2140,"Doctor, I've been experiencing some pain when I breathe and I also have this weird skin rash. What could be the problem?",0.0,0.0,0.0,100.0,"It sounds like you may be experiencing symptoms of Empyema. It's a condition where pus builds up in the space between the lung and the inner surface of the chest wall, causing pain while breathing and sometimes a skin rash. We will do some tests to confirm, and start treatment as soon as possible.",25.0,0.0,0.0,75.0
1463,I have been recently diagnosed with multiple sclerosis. What medication do I need to take?,50.0,0.0,50.0,0.0,"Interferon Beta-1A (Avonex), Glatiramer (Copaxone), Baclofen, Modafinil (Provigil), Oxybutynin, Tizanidine, Natalizumab (Tysabri), Tolterodine (Detrol), Amantadine, Solifenacin (Vesicare), Azathioprine, and Cyclophosphamide are commonly used to treat multiple sclerosis. We will need to discuss which medications are appropriate for your specific case.",0.0,0.0,100.0,0.0
4757,"Doctor, I have been experiencing pain in my penis lately.",0.0,0.0,0.0,100.0,"Have you noticed any difficulty retracting the foreskin of your penis?Patient Now that you mention it, yes, it has been difficult to retract it.",0.0,50.0,0.0,50.0
2175,"Doctor, I have been feeling very depressed lately and I keep fainting. I also have a history of drug abuse.",0.0,0.0,0.0,100.0,"Have you been taking any kind of medication recently?Patient Yes doctor, I have been taking antidepressants for my depression.",0.0,0.0,50.0,50.0
314,"Doctor, I think I might have syphilis.",100.0,0.0,0.0,0.0,"Okay, well in order to confirm a diagnosis, we'll need to run some tests. I recommend we start with a hematologic test, a complete physical skin exam, and a urinalysis. We'll also need to check your glucose level and perform wound care management. In addition, we'll need to run a chlamydia test and examine your breasts.",0.0,100.0,0.0,0.0
889,"I have cerebral palsy, what medications do I need?",0.0,0.0,50.0,50.0,"Your medical condition requires Baclofen, Levetiracetam (Keppra), Botulinum Toxin Type A (Botox), Topiramate (Topamax), Carbamazepine, Phenobarbital, Polyethylene Glycol 3350 (Miralax), Glycopyrrolate, Oxcarbazepine (Trileptal), Budesonide, Zonisamide, and Tizanidine as necessary.",0.0,0.0,100.0,0.0
4888,"Doctor, I have been having frequent headaches and smoking problems. I also feel low most of the times. What could be the reason for this?",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you might be suffering from Neurosis. Neurosis is a mental health condition that can cause a range of psychological symptoms such as anxiety, depression or obsessive-compulsive disorder (OCD).",50.0,0.0,0.0,50.0
3560,"Doctor, I have been experiencing suprapubic pain, heavy menstrual flow, vaginal pain, and painful menstruation. What could be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, it's possible that you have vaginismus. It's a condition where your vaginal muscles involuntarily contract, causing pain and discomfort. We can run some tests to confirm the diagnosis and explore treatment options.",40.0,40.0,0.0,20.0
2832,"Doctor, I have been experiencing nasal congestion for the past few weeks. What could be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you have stenosis of the tear duct.",0.0,100.0,0.0,0.0
3575,"Doctor, I've been experiencing paresthesia, hand weakness, hand pain, shoulder pain, and sharp chest pain. What's happening to me?",0.0,0.0,0.0,100.0,"Based on your symptoms, it appears that you may be suffering from thoracic outlet syndrome. Have you been experiencing any numbness or tingling in your arm or hand?",33.33333333333333,0.0,0.0,66.66666666666666
4967,"Doctor, I have been experiencing low back weakness and sore throat. What could be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you have Zenker diverticulum. It is a condition where there is an outpouching in the throat, which can cause difficulty with swallowing and lead to other symptoms such as sore throat and occasionally low back weakness.",0.0,0.0,25.0,75.0
4190,"Doctor, I am experiencing vaginal discharge. What could be causing this?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is likely that you have a female genitalia infection.",100.0,0.0,0.0,0.0
948,Hi Doctor. I think I have been diagnosed with Myositis. What medication would you recommend for me?,50.0,0.0,50.0,0.0,"For Myositis, we usually recommend various medications depending on the severity of the condition. Methotrexate, Folic Acid, Mycophenolate Mofetil (Cellcept), Azathioprine, Hydroxychloroquine (Plaquenil), Immunoglobulins, Intravenous (Gammagard), Intramuscular Immunoglobulin (Baygam), Cyclosporine, Fluocinonide Topical, Desloratadine (Clarinex), and Formaldehyde Topical are some of the medications which can be used for treating Myositis.",8.333333333333332,8.333333333333332,83.33333333333334,0.0
